showid,name,type,rating,duration,description,hook_text,genre,release_year,release_date,mood_tag,actors,creator,director,audio,subtitles,tags,similar_titles_id,production_country
80213712,Grass Is Greener,Movie,A,1.6167,It lit up jazz and hip-hop -- and ignited a war on drugs steeped in racial injustice. Experts explore America's complicated relationship with weed.,"Hip-hop legend Fab 5 Freddy directs and narrates this documentary featuring Snoop Dogg, Darryl ""DMC"" McDaniels and more.",Documentary,2019,2019-4-20,Provocative;Investigative,,,Fab 5 Freddie,English - Audio Description;English [Original],English,Documentaries;Hip-Hop;Social & Cultural Docs;US Movies,80231917;80229847;80199963;80191047;81183477;81098586;81273453;80217475;81328829;80988518;80995284;80178726,United States
80174687,Kevin Hart: Irresponsible,Movie,A,1.0,"As a father of three on his second marriage, Kevin Hart proves that being him is indeed a tall order in a fresh special inspired by his own mistakes.",,Comedy,2019,2019-4-2,Raunchy;Goofy,Kevin Hart,,Leslie Small,English [Original],English,Stand-Up Comedy,80106743;80174688;81045453;80167499;80117628;81228515;81228510;81708429;81078615;81717103;81665820;80171965,
80202920,Someone Great,Movie,U/A 16+,1.5333,"On the heels of a blindsiding breakup, music journalist Jenny braces for a new beginning -- and one last adventure with her closest friends.","Gina Rodriguez (""Jane the Virgin"") navigates fresh heartache and hilarious friendship in this modern rom-com.",Comedy,2019,2019-4-19,Bittersweet;Romantic,Gina Rodriguez;Brittany Snow;DeWanda Wise;LaKeith Stanfield;RuPaul Charles;Peter Vack;Alex Moffat;Rosario Dawson;Rebecca Naomi Jones;Jaboukie Young-White;Michelle Buteau;Questlove,,Jennifer Kaytin Robinson,English - Audio Description;English [Original],English,Romantic Comedies;Comedy Movies;Romantic Movies;US Movies,80202874;80238203;80195049;80211623;81406319;81076898;80184100;80194950;81050546;80189630;80220496;80174897,United States
80196883,Rilakkuma and Kaoru,TVSeries,U/A 7+,1 Season,"Her life might be a little mundane, but Kaoru gets to go home to Rilakkuma, her endearingly lazy roommate who happens to be a fuzzy toy bear.",,Anime,2019,2019-4-19,Understated,Mikako Tabe;Soki Matsumoto;Takayuki Yamada;Mai Kanazawa;Shigeru Sugimoto;Issei Takubo;Kanako Nishiyama;Yuzuha Kobayashi;Masako Matsuno;Kana Odaira;Hitoshi Honma;Ayano Kinashi,,,,,Family Watch Together TV;Japanese;Anime Series;Drama Anime,81090127;81186864;81341765;81275353;80158156;81261669;81228573;60032294;80198505;60023642;81245457;81451264,Japan
80198950,Lunatics,TVSeries,A,1 Season,This mockumentary series follows the peculiar lives of six eccentric -- and sometimes obscene -- misfits who march to their own beat.,"Series star Chris Lilley gained fame in Australia for creating and starring in ""Summer Heights High"" and ""Ja'mie: Private School Girl.""",Comedy,2019,2019-4-19,Absurd;Goofy,Chris Lilley,Chris Lilley,,,,Australian;TV Comedies,81616526;81516751;81127330;80986854;80238565;80014749;81014647;80073289;70136120;81018141;70153385;80243600,Australia
81010166,Brené Brown: The Call to Courage,Movie,U/A 13+,1.2667,"With humor and empathy, Brené Brown discusses what it takes to choose courage over comfort in a culture defined by scarcity, fear and uncertainty.","Researcher Brené Brown has written five best-selling books, and her TED Talk is one of the most watched in the world.",Documentary,2019,2019-4-19,Inspiring,Brené Brown,,Sandra Restrepo,English - Audio Description;English [Original],English,Documentaries,80102204;81387962;81074662;81657245;81098586;81025735;81312877;80209895;81328829;81592429;81280926;81410436,
81033430,Music Teacher,Movie,U/A 13+,1.6833,A dejected small-town music teacher grapples with guilt and regret when his ex-pupil who once loved him returns home as the star he always wanted to be.,"Starring Manav Kaul (""Ghoul""), Amrita Bagchi (""Phobia"") and National Award winners Divya Dutta and Neena Gupta.",Drama,2019,2019-4-19,Understated;Bittersweet,Manav Kaul;Amrita Bagchi;Divya Dutta;Neena Gupta;Niharika Lyra Dutt;K.C. Shankar,,Sarthak Dasgupta,Hindi - Audio Description;Hindi [Original],English,Hindi-Language Movies;Dramas;Independent Movies,81080769;81290056;81730353;81026327;70275753;81725616;81088080;81688853;81740214;81278142;81241510;81023713,India
81080942,The Ruthless,Movie,A,1.85,A rebellious teen grows up to become one of Milan's most ambitious criminals during the golden years of the 'ndrangheta Mafia in the 1980s.,"Starring Riccardo Scamarcio (""John Wick: Chapter 2""), Sara Serraiocco (""Counterpart""), Marie-Ange Casta (""Who You Think I Am"").",Drama,2019,2019-4-19,,Riccardo Scamarcio;Sara Serraiocco;Alessio Praticò;Alessandro Tedeschi;Marie-Ange Casta,,Renato De Maria,English;Italian - Audio Description;Italian [Original],English;English;Italian,Italian;Crime Movies;Dramas;Movies Based on Books;Movies Based on Real Life,81559019;81286570;80191526;81399298;81176731;81308434;80152434;81058432;80195963;81116948;80175798;81156325,Italy
81073387,A Fortunate Man,Movie,U/A 16+,2.7833,"A gifted engineer flees his austere roots to pursue wealth and success among Copenhagen's elite, but the pride propelling him threatens to be his ruin.","Directed by two-time Palme d'Or winner Bille August. Based on ""Lykke-Per"" by Nobel Prize winner Henrik Pontoppidan.",Drama,2018,2019-4-19,Emotional,Esben Smed;Katrine Rosenthal;Benjamin Kitter;Julie Christiansen;Tommy Kenter;Tammi Øst;Rasmus Bjerg;Ole Lemmeke;Sarah Viktoria Bjerregaard;Anders Hove;Jens Albinus,,Bille August,Danish - Audio Description;Danish [Original];English,Danish;English;English,Danish;Dramas;Movies Based on Books;Period Pieces;Social Issue Dramas,81167887;80168029;81418071;81426931;81002196;81507021;8177623;81410649;80223371;81024044;80235267;80242912,Denmark
81026700,My First First Love,TVSeries,U/A 13+,2 Seasons,"Due to various personal reasons, a group of Yun Tae-o’s friends move into his house, where they experience love, friendship, and everything in between.",,Drama,2019,2019-4-18,Sentimental;Charming;Romantic,Ji Soo;Jung Chae-yeon;Jinyoung;Choi Ri;Kang Tae-oh;Hong Ji-yoon,Oh Jin-seok;Kim Ran,,,,Romantic TV Dramas;TV Dramas;Korean,80168068;81318872;81435649;81486372;81572781;81354739;81472752;81463556;81509440;81517168;81604431;81612967,South Korea
81006826,Franco Escamilla: Bienvenido al mundo,Movie,U/A 16+,0.9,"Comedian Franco Escamilla shares stories about parenting his children when they get into trouble, with reflections on gender, friendship and romance.",,Comedy,2019,2019-4-17,,Franco Escamilla,,Ulises Valencia,Spanish (Latin America) [Original],English;Spanish (Latin America),Mexican;Stand-Up Comedy,80194946;81580505;80124725;81217094;81454281;80183197;80124724;81026007;81060096;81446278;81206241;80192065,Mexico
81013626,HOMECOMING: A film by Beyoncé,Movie,A,2.2833,"This intimate, in-depth look at Beyoncé's celebrated 2018 Coachella performance reveals the emotional road from creative concept to cultural movement.",Beyoncé's Coachella concert documentary won a Grammy for Best Music Film and also earned six Emmy nominations.,Documentary,2019,2019-4-17,Inspiring;Intimate,Beyoncé Knowles-Carter,,Beyoncé Knowles-Carter;Ed Burke,English - Audio Description;English [Original],English,Music;Documentaries;Concerts;Hip-Hop;Biographical Documentaries;Social & Cultural Docs;US Movies,81031929;81028336;81238721;81106901;81177110;80127559;80196586;81254437;81046796;81216491;80084830;81590934,United States
81038047,Jonaki,Movie,U/A 16+,1.6,"In this quiet, wistful drama, a woman on her deathbed searches her fraying memories for love and fulfillment through surreal, meditative tableaux.",,Drama,2018,2019-4-16,Cerebral;Understated;Romantic,Lolita Chatterjee;Sumanto Chattopadhyay;Ratnabali Bhattacharjee;Jim Sarbh;Indrajit Sinha;Sandershika Tamang;Arunima Sinha;Satya Priya Chakraborty;Christel Das;Burjor Patel,,Aditya Vikram Sengupta,Bangla [Original],English,Bengali-Language Movies;Dramas;Independent Movies;Romantic Movies,81281446;81337241;81508378;80102160;81048551;81280352;81722145;80211293;70170277;81423081;81267360;81740214,India
80999069,Super Monsters Furever Friends,Movie,U,0.9667,"On the first night of spring, the Super Monsters gather for food, fun and games in the park -- and get to meet their adorable new pets!",,Kids,2019,2019-4-16,,Elyse Maloway;Vincent Tong;Erin Mathews;Andrea Libman;Alessandro Juliani;Nicole Anthony;Diana Kaarina;Ian James Corlett;Britt McKillip,Avi Arad,,English - Audio Description;English [Original];Hindi,English;Hindi,Kids' TV;Children & Family Movies;Kids Music;TV Cartoons;US Movies,80124711;81162074;81006335;81035124;80222411;81035117;81128389;81014532;81558252;81098500;81009946;80026226,United States
80231658,No Good Nick,TVSeries,U/A 7+,2 Seasons,"A family finds their lives turned upside down when a teenage con artist shows up on their doorstep, claiming she's a distant relative.",Sean Astin and Melissa Joan Hart play the parents in this edgy tween sitcom with a twist.,Kids,2019,2019-4-15,Witty,Melissa Joan Hart;Sean Astin;Siena Agudong;Lauren Lindsey Donzis;Kalama Epstein,David H. Steinberg;Keetgi Kogan,,,,Kids' TV;Sitcoms;TV Dramas;Family Watch Together TV;TV Comedies,80244332;80174285;80223556;80238106;80058852;81634726;80095435;80201035;80234451;81005407;80230534;80020540,
80987458,Special,TVSeries,A,2 Seasons,A young gay man with cerebral palsy branches out in hope of finally going after the life he wants.,"Ryan O'Connell's semi-autobiographical comedy earned four Emmy nods, including Outstanding Short Form Series.",Comedy,2019,2019-4-12,Witty;Heartfelt,Ryan O'Connell;Jessica Hecht;Punam Patel;Max Jenkins;Marla Mindelle;Augustus Prew;Patrick Fabian,Ryan O'Connell,,,,TV Shows Based on Books;TV Comedies;US TV Shows,81445999;81148358;80168189;81004814;81076871;80117540;70304246;80241248;81689962;81070890;80237329;80197526,United States
81018120,Who Would You Take to a Deserted Island?,Movie,U/A 16+,1.55,"On their last night together, four longtime flatmates' lives are suddenly upended when a secret is revealed during the course of an evening celebration.","Lead actors María Pedraza and Jaime Lorente previously worked together in ""Money Heist"" and ""Elité.""",Drama,2019,2019-4-12,Intimate;Emotional,María Pedraza;Jaime Lorente;Pol Monen;Andrea Ros,,Jota Linares,English;Spanish (Spain) - Audio Description;Spanish (Spain) [Original],English;English;Spanish (Spain);Hindi,Spanish;Movies based on a Play;Dramas,81328187;81029383;80200942;81193794;81268316;80169498;81250706;81498294;81036622;81012637;81306170;81586657,Spain
81041391,A Land Imagined,Movie,U/A 16+,1.5833,A cop in Singapore investigates the disappearance of a Chinese migrant construction worker who spent sleepless nights playing a mysterious video game.,"Scored two wins at the Asia Pacific Screen Awards, including a Young Cinema Award for director Yeo Siew Hua.",Drama,2019,2019-4-12,Cerebral;Dark,Peter Yu;Liu Xiaoyi;Guo Yue;Ishtiaque Zico;Jack Tan,,Yeo Siew Hua,Mandarin - Audio Description;Mandarin [Original],English,Singaporean;Dramas;Mystery Movies,81024041;81168282;81415286;81310261;81689962;81707591;81481125;81045891;81652564;81564974;81411422;80208630,Singapore
80211492,Mighty Little Bheem,TVSeries,U,3 Seasons,An innocent toddler’s boundless curiosity -- and extraordinary might -- lead to mischief and adventure in his small Indian town.,,Kids,2019,2019-4-12,Goofy,Sumruddhi Shukla;Swapnil Kumari;Nishka Raheja;Sabina Malik;Shanoor Mirza,Rajiv Chilaka,,,,Kids' TV;TV Comedies;TV Cartoons,81193947;81312752;81020066;70286901;81273085;81011059;81637392;81286920;81063145;81154166;80178943;80063705,
80211621,Huge in France,TVSeries,A,1 Season,"Eager to reconnect with his son, French comedy star Gad Elmaleh moves to LA, only to discover that he's left all his fame and celebrity perks behind.","Jerry Seinfeld, Jean Paul Gaultier and other celebs make cameos in this fish-out-of-water comedy from Gad Elmaleh.",Comedy,2019,2019-4-12,Witty,Gad Elmaleh;Scott Keiji Takeda;Jordan Ver Hoeve;Erinn Hayes;Matthew Del Negro,Andrew Mogel;Jarrad Paul;Gad Elmaleh,,,,TV Comedies;US TV Shows,80170187;80124680;81233911;80178724;81406669;81675379;81004099;81423343;70153373;81069541;81037371;80190086,United States
81019888,The Perfect Date,Movie,U/A 13+,1.5,"To earn money for college, a high schooler launches an app offering his services as a fake date. But when real feelings emerge, things get complicated.",Noah Centineo won Comedy Movie Star of 2019 at the People's Choice Awards for this rom-com co-starring Laura Marano.,Comedy,2019,2019-4-12,Swoonworthy;Charming;Witty,Noah Centineo;Laura Marano;Camila Mendes;Odiseas Georgiadis;Matt Walsh;Joe Chrest;Carrie Lazar;Alex Biglane;Blaine Kern III;Zak Steiner,,Chris Nelson,English - Audio Description;English [Original];Hindi,English;Hindi,Romantic Comedies;Comedy Movies;Romantic Movies;Teen Movies;US Movies,80203147;80239639;80104316;81446038;81030842;81040397;81127150;81228331;80143556;81132038;81026818;81034553,United States
81044884,Persona,TVSeries,U/A 13+,1 Season,An exploration of different personas in an eclectic collection of four works by critically acclaimed Korean directors.,"Featuring Lee Ji-eun aka IU (""Hyori’s Bed and Breakfast"") and Bae Doona (""Stranger,"" ""Kingdom,"" ""Sense8"").",Drama,2019,2019-4-11,Cerebral,IU;Doona Bae;Park Hae-soo;Kim Tae-hun;Shim Dal-gi;Lee Sung-wook;Jung Jun-won,,Lee Kyoung-mi;Yim Pil-sung;Jeon Go-woon;Kim Jong-kwan,,,TV Dramas;Korean,81306293;81354813;81267691;81361096;81280917;81323551;81671426;81193309;81165326;81488912;81472752;70244998,South Korea
80227574,You vs. Wild,TVSeries,U/A 13+,1 Season,"In this interactive series, you'll make key decisions to help Bear Grylls survive, thrive and complete missions in the harshest environments on Earth.",This action-packed survival series earned an Emmy nomination for Outstanding Original Interactive Program.,Reality TV,2019,2019-4-10,Exciting,Bear Grylls,Bear Grylls;Rob Buchta;Delbert Shoopman,,,,Family Watch Together TV;Science & Nature TV;Reality TV,81205738;81205737;81108751;81251335;80994695;81054409;80201492;81260654;81004016;81058723;81287545;81019938,
81026007,Liss Pereira: Reteniendo líquidos,Movie,U/A 13+,0.9833,"A pregnant Liss Pereira shares hilariously uncomfortable truths about sex, love, attraction and the lies we tell in modern relationships.",,Comedy,2019,2019-4-10,Witty,Liss Pereira,,Fernando Ayllón,Spanish (Latin America) [Original],English;Spanish (Latin America),Colombian;Stand-Up Comedy,81454281;81446278;81580505;80183197;81026008;80194946;80192062;81006826;81206241;80124725;80992501;80124724,Colombia
81021447,The Silence,Movie,U/A 16+,1.5,"With the world under attack by deadly creatures who hunt by sound, a teen and her family seek refuge outside the city and encounter a mysterious cult.","Starring Kiernan Shipka, Stanley Tucci, Miranda Otto and John Corbett. Directed by John R. Leonetti (""Annabelle"").",Horror,2019,2019-4-10,Ominous;Scary,Stanley Tucci;Kiernan Shipka;Miranda Otto;Kate Trotter;John Corbett;Kyle Breitkopf;Dempsey Bryk;Billy MacLellan,,John R. Leonetti,English - Audio Description;English [Original];Hindi,English;Hindi,Creature Features;Horror Movies;Movies Based on Books;US Movies,80100649;81240831;80198645;80196789;81415088;80237905;80161216;81157374;80217312;81001691;60036256;81345798,United States
81076749,Ek Ladki Ko Dekha Toh Aisa Laga,Movie,U/A 13+,1.9833,"As her family seeks to marry her off and a hopeful writer pursues her, a small-town woman struggles to reveal the long-hidden truth about who she loves.",National Award winners Sonam Kapoor and Rajkummar Rao lead this heartfelt rom-com.,Drama,2019,2019-4-1,Sentimental;Emotional;Romantic,Anil Kapoor;Sonam Kapoor;Rajkummar Rao;Juhi Chawla;Abhishek Duhan;Regina Cassandra;Madhumalti Kapoor;Seema Pahwa;Brijendra Kala;Alka Badola Kaushal,,Shelly Chopra Dhar,Hindi [Original],English,Hindi-Language Movies;Bollywood Movies;Romantic Comedies;LGBTQ Movies;Dramas;Comedy Movies;Romantic Movies,81078032;81350338;81113919;81323993;81241439;81016193;70303428;81116576;81294132;81113920;80227304;70302193,India
80231373,Ultraman,TVSeries,U/A 13+,3 Seasons,"Decades ago, a hero from the stars left this world in peace. Now, the son of Ultraman must rise to protect the Earth from a new alien threat.",,Anime,2019,2019-4-1,Exciting,Ryohei Kimura;Takuya Eguchi;Megumi Han;Hideyuki Tanaka;Sumire Morohoshi;Ken Uo;Shigeru Ushiyama;Ryota Takeuchi;Eiji Hanawa;Hirokazu Sekido;Minoru Shiraishi;Kenjiro Tsuda;Hiroaki Hirata;Kaiji Soze;Tomoaki Maeno;Maaya Sakamoto;Ayane Sakura;Junichi Suwabe,,,,,Sci-Fi & Fantasy Anime;Action Anime;Japanese;Anime Series;Seinen Anime;TV Shows Based on Manga,81002003;81004665;80186926;80149259;81002441;80234811;81050064;80180373;81418302;81087387;80144309;81001988,Japan
